Title,Artist,Creation_Date,Accession_Number,Art_Type,Culture,Image
Promenading Ladies,Formerly attributed to Zhou Fang (å³)å¨æ (ca. 730-ca. 800),14th century ?,F1916.50,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-8042_23
Base for standard,,206 BCE-220 CE,F1916.708,Tool and Equipment,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7775_20
"A Tartar, a lean horse, and a dog",Formerly attributed to Hu Huai (early 10th century),1368-1644,F1917.427,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5818_06
"Oracle bone, incribed",,ca. 1600 - ca. 1050 BCE,FSC-O-26,Unclassified,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-FSC-O-26_1
"Oracle bone, inscribed",,ca. 1600 - ca. 1050 BCE,FSC-O-33,Unclassified,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-FSC-O-33_1
Comb,,5th-3rd century BCE,FSC-W-23,Tool and Equipment,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-FSC-W-23
Ornament in the form of a tiger,,206 BCE-220 CE,F1914.35,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7705_04
Mirror,,206 BCE-220 CE,F1909.340a-b,Mirror,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5993_03
Ornament,,1736-1795,F1911.447,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7512_03
A Plum Branch,Chen Jiru (1558-1639),1368-1644,F1915.36L,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-8257_12
Canopy fitting or finial,,5th-4th century BCE,F1979.21,Tool and Equipment,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-6072_10
Bracelet with geometric decoration,,ca. 3300-2250 BCE,F1919.46,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1919.46_001
Tomb figure of a female attendant,,7th century,F1909.380,Sculpture,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7369_11
Xiao Yi Obtaining the Lanting Manuscript by Trickery,Traditionally attributed to Qian Xuan é¢é¸ (late 13th century),16th century,F1910.6,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-8216_03
A Cabbage Plant,Formerly attributed to Gao Huaibao (10th-11th century),14th-15th century,F1916.48,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5771_10
Water-buffalo and calf,,1368-1644,F1917.333,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5814_04
Tapestries (<em>Ko-ssu</em>),,1368-1644,F1918.48a-h,Costume and Textile,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7512_13
Three-tier tube (<em>cong</em> ç®) with masks,,ca. 3300-2250 BCE,F1917.65a-d,Ceremonial Object,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1917.65_001
Five trees on a rocky promontory,Traditionally attributed to Ni Zan åªç (1306-1374),17th-18th century,F1909.250b,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7410_15
Fishing Alone in a Mountain Stream,Follower of Li Tang æå (ca. 1050s-after 1130),13th century,F1911.199,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-8052_12
Picnic on the Riverbank,Probably by Yuan Jiang (ca. 1694-1743),18th century,F1917.206,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7491_03
Fitting in the form of a quadruped with interlace,,5th century BCE,F1948.24,Unclassified,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1948.24_001
Fragment of a mirror; shan-type,,475-221 BCE,FSC-B-511,Mirror,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-8513_24
Three Horsemen Riding under Willows,Formerly attributed to Zhao Mengfu è¶å­é « (1254-1322),15th century,F1909.163,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-8087_01
Ritual wine vesssel (<em>hu</em>) with bird-shaped cover,,8th century BCE,F1911.46a-b,Vessel,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7726_04
Tiger-shaped ornament or weight,,220-589,F1916.446,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7603_13
Ritual food vessel (<em>gui</em>),,10th century BCE,F1916.480,Vessel,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7726_19
Deer-shaped ornament,,206 BCE-220 CE,F1919.68,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7603_23
Frontal from the base of a funerary couch with Sogdian musicians and dancers and Buddhist divinities,,550-577,F1915.110,Sculpture,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-8085_01
Presenting tribute animals,Formerly attributed to Yan Liben (ca. 600-674),1368-1644,F1916.581,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7475_20
Seated <em>Shijia</em> Buddha (<em>Shakyamuni</em>),,Dated 582 CE,F1912.86,Sculpture,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7755_41
Landscape with Daoist immortals in the mountains,Copy after Qiu Ying ä»è± (ca. 1494-1552),17th century,F1913.1,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7068_05
Forked blade (<em>zhang</em> ç),,ca. 1600-1400 BCE,F1916.369,Ceremonial Object,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1916.369_001
Eleven-tier tube (<em>cong</em> ç®) with masks,,ca. 3300-2250 BCE,F1916.410,Ceremonial Object,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1916.410_001
Straight chisel (<em>gui</em> å­),,ca. 5000-ca. 1700 BCE,F1917.31,Ceremonial Object,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1917.31_001
Shooting rapids under high cliffs,Traditionally attributed to Wu Zhen å³é® (1280-1354),14th century?,F1911.495,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7406_31
Garment hook (<em>daigou</em>),,206 BCE-220 CE,F1913.121,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7690_04
Mask and ring handle,,206 BCE-220 CE,F1915.332,Tool and Equipment,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7765_04
"Garment hook (<em>daigou</em>), fragment",,475 BCE-220 CE,F1917.257,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7737_18
Cup holder,,1368-1644,F1917.260,Vessel,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7652_21
Luohan Seated under a Tree,Formerly attributed to Wang Guan (active late 10th century),1368-1644,F1919.165,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5124_06
Lidded box in the form of a melon with grapevines and knob in the shape of a rodent,,late 7th-early 8th century,F1930.39a-b,Container,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-8085_08
Head ornament with mask,,ca. 3300-2250 BCE,F1916.511,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1916.511_001
Mirror,,206 BCE-220 CE,F1911.105,Mirror,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5993_11
Mountain gorge: houses and a stream in the valley,Formerly attributed to Xu Ben (1335-1380),14th-15th century,F1911.251,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-8042_19
Fishing with Cormorants,Formerly attributed to Xia Gui å¤çª (active ca. 1195-1230),16th century,F1916.191,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5781_13
Tanzi wearing a deer skin and holding a bucket,,17th to early 20th century,F1916.177,Sculpture,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7534_19
Disk (<em>bi</em> ç§),,ca. 3300-2250 BCE,F1918.24,Ceremonial Object,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1918.24_001
"Flowers, butterflies and other insects",Formerly attributed to Cui Bai (active mid- to late 11th century),1368-1644,F1911.524,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7470_12
Dancer and Musicians in a Garden,Formerly attributed to Zhou Wenju (å³)å¨æç© (active mid-10th century),18th century,F1916.42,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-8459_28
Mirror with dragons,,5th-4th century BCE,F1936.3,Mirror,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7775_25
Straight chisel (<em>gui</em>å­) with face and bird,,ca. 3000-ca. 1700 BCE,F1915.87,Ceremonial Object,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1915.87_001-000001
"Landscape: hillsides, rocks, trees, house and a boat",,1368-1644,F1909.245m,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5922_11
Portrait of a Han emperor,,1279-1368,F1911.28,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5715_13
Two men and two horses under a pine tree,,18th century,F1911.534,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5807_05
"Spear guard with dragon, tiger, turtle and bird design",,206 BCE-220 CE,F1913.90,Weapon and Armament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7727_07
Garment hook (<em>daigou</em>),,206 BCE-220 CE,F1916.211,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7690_19
Pheasants and Snow-covered Plum Blossoms,Formerly attributed to Ge Shouchang (active late 11th century),15th-18th century,F1916.70,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5772_12
Ritual wine cup (<em>gu</em>),,ca. 1200-1100 BCE,F1907.34,Vessel,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7372_03
"Rocks, trees, brook, and hawks",Formerly attributed to Li Di (active late 12th-early 13th century),14th century,F1916.533,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5717_05
Standing figure of LÃ¼ Dongbin,,1368-1644,F1916.580,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5908_09
Bodhisattva Avalokiteshvara (Guanyin) with vase and willow twig,Formerly attributed to Yan Liben (ca. 600-674),1368-1644,F1917.129,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-8151_14
"Tapestry of flowers, a rock, birds, and butterflies",,1644-1911,F1918.10,Costume and Textile,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7758_05
Scholar Approaching Secluded Pavilion,Formerly attributed to Ma Yuan é¦¬é  (active late 12th-early 13th century),15th-16th century,F1919.144,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5372_02
"Plum Blossoms, Camellias, and Mandarin Ducks",,15th-16th century,F1919.156,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5824_01
Hair ornament. (with fragments),,618-907,FSC-M-72,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-FSC-M-72_1
Bracelet,,ca. 3500-2700 BCE,F1919.50,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1919.50_001
"Autumn Mountains, Clearing Mist",Formerly attributed to Xu Daoning (ca. 1000-after 1066),16th-17th century,F1911.213,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7465_01
Ornament with bear,,206 BCE-220 CE,F1913.101,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7700_13
Garment hook (<em>gou</em>),,206 BCE-220 CE,F1915.202,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7624_04
"Tomb vessel with lid (""hill jar"")",,early 1st-early 3rd century,F1905.83a-b,Vessel,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7347_05
Travelers under willow trees,Formerly attributed to Ma Yuan é¦¬é  (active late 12th-early 13th century),1279-1644,F1911.482,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7406_25
Mask and ring,,770 BCE-221 CE,F1915.331,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1915.331_772803
Mirror,,206 BCE-220 CE,F1915.83,Mirror,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7705_10
Ritual vessel (<em>yi</em>) with cover,,6th century BCE,F1961.31a-b,Vessel,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7694_22
Disk (<em>bi</em> ç§),,ca. 3300-2250 BCE,F1918.28,Ceremonial Object,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1918.28_001
Landscape in blue and green,Formerly attributed to Qiu Ying ä»è± (ca. 1494-1552),17th-18th century,F1909.204,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7479_14
Resting Under Willows,Formerly attributed to Yang Riyan (late 11th-early 12th century),1368-1644,F1909.248f,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7406_09
Possibly Bodhisattva Avalokiteshvara (Guanyin) with attendants,,555,F1911.122,Sculpture,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7606_22
"Luohan Holding a Fly Whisk, with Attendant",Formerly attributed to Wu Daozi (å³)å³éå­ (active ca. 710-760),14th century,F1916.521,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-8151_13
Disk (<em>bi</em> ç§),,ca. 3300-2250 BCE,F1918.26,Ceremonial Object,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1918.26_001
A Luohan and an attendant,,1368-1644,F1911.315,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5908_07
Fragment,,ca. 1600-1050 BCE,F1911.592,Weapon and Armament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7775_09
Standing Bodhisattva Guanyin (Avalokiteshvara),,700-750,F1913.44a-c,Sculpture,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-6742_09
"Vaisravana, Guardian King of the North",Traditionally attributed to Yuchi Yiseng (mid-7thâearly 8th century),14th century,F1914.147a,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-6390_03
Napping under Water Reeds,Formerly attributed to Gong Kai é¾é (1222-1307),16th century,F1916.537,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5717_08
Cylindrical bead,,ca. 3300-2250 BCE,F1916.760,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1916.760_001
Life on the River,Formerly attributed to Ma Yuan é¦¬é  (active late 12th-early 13th century),18th century,F1909.239,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1909.239_005
Finial,,ca. 1600-1050 BCE,F1911.91,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7680_01
Parting from a Friend under Autumn Trees,Attributed to Gu Fuzhen (1634-ca. 1716),17th-18th century,F1915.29,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5755_05
"Sakyamuni, Lao Tzu, and Confucius",,1368-1644,F1916.109,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-8056_01
Fragment of a wine vessel (<em>ku</em>),,ca. 12th-11th century BCE,F1917.202,Vessel,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7775_21
Pendant in the form of a rectangular bar,,475-221 BCE,F1932.42,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5099_02
Ornament with an animal mask,,ca. 1050-771 BCE,F1911.75,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7726_08
Standing Bodhisattva Guanyin (<em>Sanskrit Avalokiteshvara</em>),,581-618,F1913.42a-e,Sculpture,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7926_10
Bodhisattva Avalokiteshvara (Guanyin),,ca. 600,F1916.328,Sculpture,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7631_31
Portrait of a Woman in White: Lu Meiniang,Formerly attributed to He Chong (å³)ä½å (active ca. 1078-1085),14th century,F1917.114,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7114_09
Box with lid (<em>lian</em>),,100 BCE-100 CE,F1923.2a-e,Vessel,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7373_11
Horse and Groom under a Willow,"Formerly attributed to Li Yu, Last ruler of Southern Tang (937-978 (reigned 961-975))",1368-1644,F1909.248c,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7406_06
Two Gibbons in a Tree,Yi Yuanji (active mid- to late 11th century),15th century,F1911.272,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5711_05
Mask,,3rd-2nd century BCE,F1913.100,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7727_10
Model (positive) for casting a boss in metal,,late 3rd century BCE-early 3rd century CE,F1916.10,Tool and Equipment,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7435_08
The Shu River,Traditionally attributed to Li Gonglin (å³)æå¬éº (ca. 1049-1106),13th century,F1916.539,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-8018_24
Birds in Wintry Trees,Formerly attributed to Li Di (active late 12th-early 13th century),16th-17th century,F1970.32,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5676_12
"Pendant in the form of a dragon with dragon elements and raised uniform curls arranged in a grid, one of a pair",,475-221 BCE,F1932.44,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7499_15
Garment hook (<em>daigou</em>),,3rd century BCE,F1915.178,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7737_10
Lateral stretcher from the base of a funerary couch with Sogdian musicians and a dancer,,550-577,F1915.336,Sculpture,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-6729_06
Ornament in the form of a bear,,206 BCE-220 CE,F1916.215,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7706_01
A pair of belt plaques,,206 BCE-220 CE,F1917.269a-b,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7729_23
"Vessel of type ting, with lid",,770-221 BCE,F1923.17a-b,Vessel,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7531_28
Tomb tile,,206 BCE-220 CE,F1923.21,Architectural Element,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-8536_21
Cylindrical bead,,ca. 3300-2250 BCE,F1914.127,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1914.127_001-000001
Bracelet,,ca. 3300-2250 BCE,F1917.386,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1917.386_001
Portrait of Bodhidharma,Traditionally attributed to Wuzhun Shifan (å³) ç¡æºå¸«ç¯ (1178-1249),14th century,F1906.261,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7997_01
Jar,,1st century BCE,F1910.15,Vessel,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-6972_06
River Landscape in Mist,Formerly attributed to Yan Ciping (å³)é»æ¬¡å¹³ (active ca. 1164-after 1181),14th century,F1911.161a,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7112_06
"A garden-piece: flowers, fighting grasshoppers, ants and other insects",,1368-1644,F1911.163b,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7271_04
Female immortal with a basket,,1575-1725,F1911.269,Costume and Textile,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5711_02
Ornament in the form of a horse,,220-589,F1915.333,Sculpture,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7705_28
Two figures on a hillside under trees,,17th century,F1916.111,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5782_09
Fragment of model of chariot umbrella,,475-221 BCE,FSC-W-25,Model,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-FSC-W-25
Garment hook (<em>daigou</em>),,ca. 5th century BCE,F1915.196,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7775_13
